x,y,t,PM10,SO2,NO2,O3,CO,PM25,stationID
116.6636,40.135,92,146.0,1.0,54.0,9.0,1.0,157.0,1008A
116.6275,40.3275,92,132.0,3.0,59.0,3.0,1.0,148.0,1009A
116.2296,40.217,92,149.0,3.0,71.0,2.0,1.1,166.0,1010A
116.3966,39.9821,92,114.0,1.0,72.0,6.0,1.1,166.0,1011A
115.9718,40.4529,92,95.0,3.0,35.0,44.0,0.6,100.0,3281A
117.0709,40.1465,92,140.0,3.0,43.0,16.0,1.0,154.0,3417A
116.8336,40.4095,92,115.0,3.0,33.0,13.0,0.9,127.0,3418A
116.088,39.9726,92,131.0,1.0,70.0,2.0,1.2,145.0,3671A
116.1541,39.8204,92,82.0,4.0,63.0,3.0,1.1,118.0,3672A
116.6804,39.9081,92,96.0,3.0,51.0,16.0,1.0,146.0,3673A
115.9577,39.7603,92,118.0,3.0,65.0,5.0,0.9,129.0,3674A
116.4672,39.7733,92,89.0,1.0,51.0,6.0,0.9,134.0,3675A
115.986,40.4563,92,95.0,3.0,38.0,44.0,0.8,101.0,3694A
116.6151,40.3053,92,124.0,1.0,53.0,5.0,1.0,156.0,3695A
116.2545,39.8768,92,116.0,3.0,63.0,1.0,1.1,143.0,3696A
116.84,40.3844,92,136.0,5.0,47.0,7.0,1.1,142.0,3697A
116.2202,40.2915,93,114.0,3.0,49.0,3.0,1.0,130.0,1002A
116.4174,39.9289,93,119.0,2.0,70.0,1.0,1.2,133.0,1003A
116.462,39.9365,93,100.0,1.0,60.0,1.0,1.2,127.0,1005A
116.6636,40.135,93,134.0,1.0,58.0,6.0,1.0,156.0,1008A
116.6275,40.3275,93,129.0,3.0,57.0,4.0,1.0,144.0,1009A
116.2296,40.217,93,125.0,3.0,64.0,3.0,1.1,159.0,1010A
116.3966,39.9821,93,101.0,1.0,68.0,6.0,1.1,149.0,1011A
115.9718,40.4529,93,102.0,1.0,36.0,39.0,0.7,115.0,3281A
117.0709,40.1465,93,128.0,3.0,42.0,15.0,1.1,155.0,3417A
116.8336,40.4095,93,96.0,3.0,33.0,18.0,0.9,108.0,3418A
116.088,39.9726,93,120.0,1.0,56.0,2.0,1.2,137.0,3671A
116.1541,39.8204,93,92.0,5.0,61.0,2.0,1.1,105.0,3672A
116.6804,39.9081,93,104.0,3.0,59.0,7.0,1.0,145.0,3673A
115.9577,39.7603,93,107.0,3.0,59.0,5.0,0.8,115.0,3674A
116.4672,39.7733,93,81.0,1.0,43.0,4.0,0.9,110.0,3675A
115.986,40.4563,93,103.0,3.0,37.0,43.0,0.9,113.0,3694A
116.6151,40.3053,93,117.0,1.0,50.0,5.0,1.0,153.0,3695A
116.2545,39.8768,93,94.0,3.0,53.0,1.0,1.1,131.0,3696A
116.84,40.3844,93,108.0,4.0,35.0,16.0,1.0,132.0,3697A
116.2202,40.2915,94,108.0,3.0,42.0,3.0,1.0,121.0,1002A
116.4174,39.9289,94,126.0,2.0,71.0,1.0,1.4,131.0,1003A
116.6636,40.135,94,136.0,1.0,48.0,11.0,1.0,154.0,1008A
116.6275,40.3275,94,119.0,3.0,56.0,2.0,1.0,142.0,1009A
116.2296,40.217,94,106.0,3.0,54.0,2.0,1.1,148.0,1010A
116.3966,39.9821,94,108.0,1.0,66.0,7.0,1.3,129.0,1011A
115.9718,40.4529,94,101.0,3.0,31.0,42.0,0.7,119.0,3281A
117.0709,40.1465,94,105.0,1.0,31.0,20.0,1.0,143.0,3417A
116.8336,40.4095,94,87.0,3.0,35.0,16.0,0.9,102.0,3418A
116.088,39.9726,94,127.0,1.0,51.0,1.0,1.3,126.0,3671A
116.1541,39.8204,94,93.0,5.0,62.0,2.0,1.1,95.0,3672A
116.6804,39.9081,94,113.0,3.0,55.0,9.0,1.0,149.0,3673A
115.9577,39.7603,94,94.0,3.0,48.0,5.0,0.8,104.0,3674A
116.4672,39.7733,94,97.0,1.0,54.0,2.0,1.0,103.0,3675A
115.986,40.4563,94,97.0,3.0,34.0,43.0,0.9,117.0,3694A
116.6151,40.3053,94,119.0,3.0,51.0,6.0,1.0,155.0,3695A
116.2545,39.8768,94,89.0,4.0,61.0,1.0,1.1,113.0,3696A
116.84,40.3844,94,110.0,4.0,37.0,15.0,0.9,139.0,3697A
116.2202,40.2915,95,88.0,3.0,34.0,3.0,0.9,118.0,1002A
116.6636,40.135,95,107.0,1.0,31.0,25.0,0.9,150.0,1008A
116.6275,40.3275,95,123.0,3.0,54.0,1.0,1.0,141.0,1009A
116.2296,40.217,95,114.0,3.0,55.0,2.0,1.1,133.0,1010A
116.3966,39.9821,95,127.0,1.0,68.0,6.0,1.2,115.0,1011A
115.9718,40.4529,95,92.0,3.0,28.0,42.0,0.7,113.0,3281A
117.0709,40.1465,95,85.0,1.0,27.0,16.0,1.0,130.0,3417A
116.8336,40.4095,95,103.0,3.0,36.0,15.0,0.9,101.0,3418A
116.088,39.9726,95,135.0,1.0,55.0,1.0,1.1,112.0,3671A
116.1541,39.8204,95,101.0,5.0,61.0,2.0,1.2,89.0,3672A
116.6804,39.9081,95,121.0,1.0,54.0,7.0,1.0,153.0,3673A
115.9577,39.7603,95,82.0,3.0,44.0,4.0,0.8,96.0,3674A
116.4672,39.7733,95,110.0,1.0,62.0,1.0,1.0,101.0,3675A
115.986,40.4563,95,87.0,3.0,33.0,38.0,0.9,109.0,3694A
116.6151,40.3053,95,121.0,3.0,48.0,3.0,1.0,157.0,3695A
116.2545,39.8768,95,109.0,5.0,66.0,2.0,1.3,105.0,3696A
116.84,40.3844,95,102.0,4.0,41.0,14.0,1.0,138.0,3697A
116.2202,40.2915,96,85.0,3.0,32.0,2.0,0.9,114.0,1002A
116.6636,40.135,96,96.0,1.0,29.0,26.0,0.9,147.0,1008A
116.6275,40.3275,96,119.0,3.0,50.0,2.0,0.9,136.0,1009A
116.2296,40.217,96,127.0,3.0,60.0,2.0,1.1,129.0,1010A
116.3966,39.9821,96,122.0,1.0,69.0,6.0,1.1,126.0,1011A
115.9718,40.4529,96,84.0,3.0,24.0,39.0,0.7,108.0,3281A
117.0709,40.1465,96,74.0,1.0,23.0,17.0,1.0,112.0,3417A
116.8336,40.4095,96,84.0,3.0,32.0,17.0,0.9,98.0,3418A
116.1541,39.8204,96,111.0,5.0,55.0,2.0,1.2,84.0,3672A
116.6804,39.9081,96,118.0,3.0,59.0,3.0,1.0,149.0,3673A
115.9577,39.7603,96,87.0,3.0,44.0,3.0,0.8,96.0,3674A
116.4672,39.7733,96,85.0,1.0,60.0,2.0,1.0,93.0,3675A
115.986,40.4563,96,80.0,3.0,28.0,32.0,0.9,104.0,3694A
116.6151,40.3053,96,114.0,3.0,48.0,3.0,1.0,151.0,3695A
116.2545,39.8768,96,107.0,5.0,44.0,1.0,1.4,103.0,3696A
116.84,40.3844,96,86.0,4.0,37.0,14.0,0.9,135.0,3697A
116.2202,40.2915,97,79.0,3.0,27.0,3.0,0.9,120.0,1002A
116.6636,40.135,97,99.0,1.0,29.0,23.0,0.9,146.0,1008A
116.6275,40.3275,97,115.0,3.0,48.0,2.0,0.9,135.0,1009A
116.2296,40.217,97,136.0,3.0,57.0,2.0,1.0,145.0,1010A
116.3966,39.9821,97,105.0,1.0,70.0,6.0,1.0,138.0,1011A
115.9718,40.4529,97,78.0,3.0,21.0,28.0,0.7,98.0,3281A
117.0709,40.1465,97,63.0,1.0,20.0,22.0,0.9,99.0,3417A
116.8336,40.4095,97,86.0,3.0,30.0,15.0,0.9,99.0,3418A
116.1541,39.8204,97,113.0,5.0,45.0,2.0,1.2,80.0,3672A
116.6804,39.9081,97,120.0,3.0,56.0,4.0,1.0,151.0,3673A
115.9577,39.7603,97,57.0,3.0,52.0,2.0,0.9,75.0,3674A
116.4672,39.7733,97,79.0,1.0,55.0,3.0,1.1,97.0,3675A
115.986,40.4563,97,64.0,2.0,27.0,17.0,0.9,91.0,3694A
116.6151,40.3053,97,110.0,3.0,44.0,4.0,0.9,147.0,3695A
116.2545,39.8768,97,106.0,4.0,53.0,1.0,1.3,104.0,3696A
116.84,40.3844,97,79.0,4.0,34.0,16.0,0.9,130.0,3697A
116.2202,40.2915,98,74.0,3.0,26.0,3.0,0.9,118.0,1002A
116.6636,40.135,98,102.0,1.0,26.0,22.0,0.9,147.0,1008A
116.6275,40.3275,98,96.0,3.0,43.0,6.0,0.9,129.0,1009A
116.2296,40.217,98,131.0,3.0,56.0,2.0,1.0,154.0,1010A
116.3966,39.9821,98,112.0,3.0,67.0,6.0,1.0,137.0,1011A
115.9718,40.4529,98,66.0,3.0,20.0,24.0,0.7,85.0,3281A
117.0709,40.1465,98,65.0,3.0,19.0,24.0,0.9,97.0,3417A
116.8336,40.4095,98,90.0,3.0,36.0,9.0,0.9,105.0,3418A
116.1541,39.8204,98,118.0,1.0,52.0,2.0,1.3,82.0,3672A
116.6804,39.9081,98,124.0,3.0,51.0,6.0,1.0,153.0,3673A
115.9577,39.7603,98,53.0,3.0,56.0,2.0,0.9,90.0,3674A
116.4672,39.7733,98,101.0,1.0,53.0,3.0,1.1,105.0,3675A
115.986,40.4563,98,54.0,2.0,30.0,9.0,0.8,73.0,3694A
116.6151,40.3053,98,108.0,1.0,41.0,6.0,0.9,146.0,3695A
116.2545,39.8768,98,108.0,3.0,69.0,1.0,1.3,102.0,3696A
116.84,40.3844,98,82.0,5.0,30.0,22.0,0.9,137.0,3697A
116.2202,40.2915,99,98.0,3.0,43.0,4.0,0.9,129.0,1002A
116.6636,40.135,99,91.0,1.0,26.0,23.0,0.9,147.0,1008A
116.6275,40.3275,99,88.0,3.0,37.0,10.0,0.9,127.0,1009A
116.2296,40.217,99,130.0,3.0,58.0,2.0,1.1,153.0,1010A
116.3966,39.9821,99,103.0,3.0,65.0,6.0,0.9,132.0,1011A
115.9718,40.4529,99,62.0,3.0,17.0,22.0,0.6,80.0,3281A
117.0709,40.1465,99,71.0,3.0,20.0,24.0,0.9,100.0,3417A
116.8336,40.4095,99,112.0,3.0,36.0,6.0,0.9,117.0,3418A
116.1541,39.8204,99,111.0,3.0,56.0,2.0,1.1,80.0,3672A
116.6804,39.9081,99,132.0,3.0,52.0,5.0,1.0,158.0,3673A
115.9577,39.7603,99,96.0,3.0,66.0,2.0,1.0,86.0,3674A
116.4672,39.7733,99,104.0,1.0,49.0,7.0,1.1,121.0,3675A
115.986,40.4563,99,51.0,2.0,25.0,8.0,0.8,61.0,3694A
116.6151,40.3053,99,86.0,3.0,36.0,11.0,0.9,140.0,3695A
116.2545,39.8768,99,111.0,3.0,69.0,1.0,1.2,104.0,3696A
116.84,40.3844,99,93.0,4.0,33.0,17.0,0.8,144.0,3697A
116.2202,40.2915,100,87.0,3.0,35.0,9.0,0.9,124.0,1002A
116.6636,40.135,100,101.0,1.0,28.0,22.0,0.9,152.0,1008A
116.6275,40.3275,100,89.0,3.0,36.0,13.0,0.9,132.0,1009A
116.2296,40.217,100,125.0,3.0,57.0,2.0,1.0,155.0,1010A
116.3966,39.9821,100,96.0,3.0,63.0,6.0,0.9,126.0,1011A
115.9718,40.4529,100,52.0,3.0,21.0,14.0,0.6,67.0,3281A
117.0709,40.1465,100,76.0,1.0,18.0,26.0,0.9,99.0,3417A
116.8336,40.4095,100,112.0,3.0,31.0,19.0,0.9,122.0,3418A
116.6804,39.9081,100,140.0,3.0,48.0,5.0,1.0,159.0,3673A
115.9577,39.7603,100,85.0,3.0,67.0,1.0,1.0,82.0,3674A
116.4672,39.7733,100,106.0,1.0,51.0,8.0,1.1,139.0,3675A
115.986,40.4563,100,42.0,2.0,23.0,5.0,0.8,52.0,3694A
116.6151,40.3053,100,80.0,3.0,36.0,15.0,0.9,142.0,3695A
116.2545,39.8768,100,116.0,3.0,70.0,1.0,1.3,126.0,3696A
116.84,40.3844,100,93.0,4.0,34.0,16.0,0.8,146.0,3697A
116.2202,40.2915,101,75.0,3.0,35.0,9.0,0.9,124.0,1002A
116.462,39.9365,101,104.0,1.0,51.0,1.0,1.0,130.0,1005A
116.6636,40.135,101,109.0,1.0,28.0,22.0,0.9,157.0,1008A
116.6275,40.3275,101,95.0,3.0,31.0,15.0,0.9,136.0,1009A
116.2296,40.217,101,121.0,3.0,51.0,2.0,1.0,153.0,1010A
116.3966,39.9821,101,74.0,3.0,55.0,6.0,0.9,114.0,1011A
115.9718,40.4529,101,49.0,3.0,18.0,15.0,0.6,58.0,3281A
117.0709,40.1465,101,74.0,1.0,18.0,30.0,1.0,95.0,3417A
116.8336,40.4095,101,97.0,3.0,28.0,23.0,0.8,132.0,3418A
116.6804,39.9081,101,145.0,3.0,44.0,7.0,1.0,156.0,3673A
115.9577,39.7603,101,85.0,3.0,65.0,2.0,1.0,81.0,3674A
116.4672,39.7733,101,121.0,1.0,55.0,5.0,1.1,147.0,3675A
115.986,40.4563,101,44.0,2.0,21.0,8.0,0.7,43.0,3694A
116.6151,40.3053,101,88.0,3.0,31.0,18.0,0.9,146.0,3695A
116.2545,39.8768,101,123.0,3.0,69.0,1.0,1.3,141.0,3696A
116.84,40.3844,101,94.0,4.0,33.0,17.0,0.8,148.0,3697A
116.2202,40.2915,102,73.0,3.0,29.0,10.0,0.9,120.0,1002A
116.6636,40.135,102,109.0,1.0,31.0,19.0,1.0,158.0,1008A
116.6275,40.3275,102,99.0,3.0,30.0,17.0,0.9,139.0,1009A
116.2296,40.217,102,115.0,3.0,49.0,3.0,0.9,153.0,1010A
116.3966,39.9821,102,64.0,3.0,54.0,7.0,0.9,118.0,1011A
115.9718,40.4529,102,46.0,3.0,12.0,24.0,0.6,55.0,3281A
117.0709,40.1465,102,71.0,3.0,16.0,31.0,0.9,91.0,3417A
116.8336,40.4095,102,103.0,3.0,24.0,27.0,0.9,139.0,3418A
116.6804,39.9081,102,144.0,3.0,44.0,5.0,1.0,148.0,3673A
115.9577,39.7603,102,86.0,3.0,66.0,1.0,1.0,83.0,3674A
116.4672,39.7733,102,131.0,1.0,56.0,1.0,1.1,147.0,3675A
115.986,40.4563,102,41.0,2.0,24.0,6.0,0.7,39.0,3694A
116.6151,40.3053,102,79.0,1.0,18.0,19.0,0.9,133.0,3695A
116.2545,39.8768,102,121.0,3.0,70.0,1.0,1.2,141.0,3696A
116.84,40.3844,102,108.0,4.0,35.0,15.0,0.9,152.0,3697A
116.2202,40.2915,103,68.0,3.0,31.0,9.0,0.9,116.0,1002A
116.462,39.9365,103,102.0,1.0,50.0,1.0,1.0,139.0,1005A
116.6636,40.135,103,117.0,1.0,31.0,17.0,1.0,157.0,1008A
116.6275,40.3275,103,77.0,3.0,26.0,16.0,0.9,131.0,1009A
116.2296,40.217,103,102.0,3.0,43.0,5.0,0.9,153.0,1010A
116.3966,39.9821,103,74.0,3.0,49.0,7.0,0.9,130.0,1011A
115.9718,40.4529,103,52.0,3.0,20.0,17.0,0.6,54.0,3281A
117.0709,40.1465,103,55.0,1.0,16.0,33.0,0.9,85.0,3417A
116.8336,40.4095,103,102.0,3.0,19.0,32.0,0.8,144.0,3418A
116.6804,39.9081,103,129.0,3.0,44.0,4.0,1.0,139.0,3673A
115.9577,39.7603,103,76.0,3.0,58.0,1.0,1.0,81.0,3674A
116.4672,39.7733,103,141.0,1.0,53.0,1.0,1.1,157.0,3675A
115.986,40.4563,103,42.0,2.0,20.0,8.0,0.8,37.0,3694A
116.6151,40.3053,103,81.0,1.0,20.0,19.0,0.9,136.0,3695A
116.2545,39.8768,103,137.0,3.0,66.0,1.0,1.2,145.0,3696A
116.84,40.3844,103,115.0,4.0,34.0,15.0,0.9,154.0,3697A
116.3621,39.8784,104,96.0,2.0,57.0,2.0,1.0,126.0,1001A
116.2202,40.2915,104,55.0,3.0,30.0,11.0,0.9,109.0,1002A
116.4174,39.9289,104,86.0,1.0,56.0,4.0,1.3,103.0,1003A
116.4072,39.8863,104,118.0,1.0,64.0,2.0,1.2,141.0,1004A
116.462,39.9365,104,113.0,1.0,49.0,3.0,1.1,146.0,1005A
116.2878,39.9611,104,80.0,1.0,55.0,1.0,1.0,111.0,1007A
116.6636,40.135,104,120.0,1.0,30.0,17.0,0.9,153.0,1008A
116.6275,40.3275,104,89.0,3.0,32.0,18.0,0.9,130.0,1009A
116.2296,40.217,104,90.0,3.0,37.0,7.0,0.9,144.0,1010A
116.3966,39.9821,104,86.0,3.0,44.0,11.0,0.9,134.0,1011A
115.9718,40.4529,104,63.0,3.0,25.0,11.0,0.7,59.0,3281A
117.0709,40.1465,104,47.0,1.0,16.0,30.0,0.9,79.0,3417A
116.8336,40.4095,104,84.0,3.0,15.0,32.0,0.8,131.0,3418A
116.088,39.9726,104,76.0,3.0,41.0,1.0,0.8,102.0,3671A
116.6804,39.9081,104,141.0,3.0,42.0,7.0,1.1,139.0,3673A
115.9577,39.7603,104,66.0,3.0,42.0,4.0,0.9,88.0,3674A
116.4672,39.7733,104,124.0,1.0,50.0,4.0,1.1,156.0,3675A
115.986,40.4563,104,58.0,2.0,24.0,6.0,0.9,39.0,3694A
116.6151,40.3053,104,92.0,1.0,26.0,19.0,0.9,137.0,3695A
116.2545,39.8768,104,122.0,3.0,59.0,2.0,1.3,140.0,3696A
116.84,40.3844,104,103.0,4.0,32.0,20.0,0.9,145.0,3697A
116.3621,39.8784,105,81.0,2.0,53.0,5.0,1.0,122.0,1001A
116.2202,40.2915,105,54.0,3.0,31.0,20.0,0.9,112.0,1002A
116.4174,39.9289,105,88.0,1.0,51.0,9.0,1.2,109.0,1003A
116.4072,39.8863,105,81.0,1.0,59.0,7.0,1.2,135.0,1004A
116.462,39.9365,105,91.0,1.0,48.0,7.0,1.1,138.0,1005A
116.3392,39.9295,105,72.0,4.0,44.0,3.0,1.1,120.0,1006A
116.2878,39.9611,105,79.0,1.0,49.0,5.0,0.9,115.0,1007A
116.6636,40.135,105,110.0,1.0,30.0,20.0,1.0,147.0,1008A
116.6275,40.3275,105,72.0,3.0,33.0,13.0,0.9,114.0,1009A
116.2296,40.217,105,79.0,3.0,37.0,15.0,0.9,145.0,1010A
116.3966,39.9821,105,96.0,3.0,44.0,14.0,0.9,147.0,1011A
115.9718,40.4529,105,73.0,3.0,25.0,17.0,0.8,69.0,3281A
117.0709,40.1465,105,39.0,3.0,17.0,23.0,0.9,68.0,3417A
116.8336,40.4095,105,52.0,3.0,16.0,23.0,0.6,98.0,3418A
116.088,39.9726,105,73.0,3.0,40.0,5.0,0.8,102.0,3671A
116.1541,39.8204,105,94.0,3.0,56.0,2.0,1.0,87.0,3672A
116.6804,39.9081,105,101.0,3.0,42.0,11.0,1.2,145.0,3673A
115.9577,39.7603,105,64.0,3.0,40.0,8.0,0.9,94.0,3674A
116.4672,39.7733,105,105.0,1.0,48.0,7.0,1.2,156.0,3675A
115.986,40.4563,105,84.0,3.0,33.0,14.0,0.9,50.0,3694A
116.6151,40.3053,105,82.0,1.0,28.0,18.0,0.9,128.0,3695A
116.2545,39.8768,105,89.0,3.0,54.0,5.0,1.2,139.0,3696A
116.84,40.3844,105,108.0,4.0,34.0,10.0,0.8,139.0,3697A
116.3621,39.8784,106,78.0,1.0,46.0,12.0,0.9,129.0,1001A
116.2202,40.2915,106,58.0,3.0,34.0,28.0,1.0,118.0,1002A
116.4174,39.9289,106,112.0,1.0,51.0,10.0,1.3,120.0,1003A
116.4072,39.8863,106,93.0,1.0,57.0,9.0,1.3,143.0,1004A
116.462,39.9365,106,95.0,1.0,46.0,11.0,1.2,150.0,1005A
116.3392,39.9295,106,85.0,4.0,38.0,8.0,1.1,135.0,1006A
116.2878,39.9611,106,95.0,1.0,44.0,8.0,0.9,130.0,1007A
116.6636,40.135,106,111.0,1.0,33.0,17.0,1.0,158.0,1008A
116.6275,40.3275,106,79.0,3.0,23.0,27.0,0.8,129.0,1009A
116.2296,40.217,106,79.0,3.0,34.0,19.0,1.0,148.0,1010A
116.3966,39.9821,106,115.0,3.0,44.0,17.0,0.9,162.0,1011A
116.184,39.9136,106,112.0,3.0,48.0,2.0,1.1,130.0,1012A
115.9718,40.4529,106,88.0,1.0,35.0,22.0,0.8,71.0,3281A
117.0709,40.1465,106,41.0,1.0,17.0,24.0,0.9,76.0,3417A
116.8336,40.4095,106,88.0,3.0,16.0,28.0,0.7,131.0,3418A
116.088,39.9726,106,74.0,3.0,39.0,9.0,0.9,109.0,3671A
116.1541,39.8204,106,107.0,3.0,53.0,3.0,1.0,109.0,3672A
116.6804,39.9081,106,108.0,3.0,40.0,13.0,1.2,155.0,3673A
115.9577,39.7603,106,81.0,3.0,46.0,11.0,0.9,111.0,3674A
116.4672,39.7733,106,103.0,3.0,47.0,9.0,1.2,162.0,3675A
115.986,40.4563,106,68.0,3.0,30.0,34.0,0.8,63.0,3694A
116.6151,40.3053,106,63.0,1.0,25.0,24.0,0.9,126.0,3695A
116.2545,39.8768,106,82.0,3.0,50.0,8.0,1.1,139.0,3696A
116.84,40.3844,106,128.0,4.0,30.0,14.0,0.8,137.0,3697A
116.3621,39.8784,107,91.0,2.0,46.0,17.0,0.9,139.0,1001A
116.2202,40.2915,107,70.0,3.0,31.0,32.0,1.0,122.0,1002A
116.4174,39.9289,107,104.0,2.0,55.0,12.0,1.4,126.0,1003A
116.4072,39.8863,107,92.0,1.0,60.0,13.0,1.3,147.0,1004A
116.462,39.9365,107,125.0,1.0,47.0,11.0,1.2,168.0,1005A
116.3392,39.9295,107,81.0,3.0,40.0,12.0,1.1,141.0,1006A
116.2878,39.9611,107,108.0,1.0,42.0,12.0,0.9,141.0,1007A
116.6636,40.135,107,114.0,1.0,39.0,20.0,1.3,166.0,1008A
116.6275,40.3275,107,87.0,3.0,22.0,30.0,0.8,124.0,1009A
116.2296,40.217,107,88.0,3.0,30.0,26.0,1.0,151.0,1010A
116.3966,39.9821,107,100.0,3.0,45.0,21.0,0.9,165.0,1011A
116.184,39.9136,107,87.0,3.0,47.0,8.0,1.0,127.0,1012A
115.9718,40.4529,107,99.0,1.0,30.0,36.0,0.8,82.0,3281A
117.0709,40.1465,107,51.0,1.0,18.0,32.0,0.9,87.0,3417A
116.8336,40.4095,107,61.0,3.0,15.0,34.0,0.7,118.0,3418A
116.088,39.9726,107,71.0,3.0,42.0,14.0,1.0,117.0,3671A
116.1541,39.8204,107,102.0,3.0,51.0,8.0,1.0,116.0,3672A
116.6804,39.9081,107,145.0,3.0,39.0,14.0,1.2,172.0,3673A
115.9577,39.7603,107,96.0,3.0,55.0,15.0,1.0,129.0,3674A
116.4672,39.7733,107,123.0,1.0,45.0,9.0,1.2,173.0,3675A
115.986,40.4563,107,73.0,3.0,20.0,68.0,0.8,71.0,3694A
116.6151,40.3053,107,94.0,1.0,23.0,29.0,0.8,130.0,3695A
116.2545,39.8768,107,109.0,3.0,47.0,10.0,1.2,158.0,3696A
116.84,40.3844,107,78.0,4.0,22.0,29.0,0.7,124.0,3697A
116.3621,39.8784,108,102.0,1.0,50.0,19.0,1.0,150.0,1001A
116.2202,40.2915,108,80.0,3.0,31.0,30.0,1.0,131.0,1002A
116.4174,39.9289,108,133.0,2.0,56.0,12.0,1.4,142.0,1003A
116.4072,39.8863,108,115.0,1.0,60.0,14.0,1.4,164.0,1004A
116.462,39.9365,108,129.0,1.0,47.0,15.0,1.2,174.0,1005A
116.3392,39.9295,108,104.0,3.0,44.0,11.0,1.2,157.0,1006A
116.2878,39.9611,108,108.0,1.0,43.0,15.0,0.9,148.0,1007A
116.6636,40.135,108,125.0,2.0,41.0,26.0,1.8,182.0,1008A
116.6275,40.3275,108,84.0,3.0,23.0,37.0,0.8,130.0,1009A
116.2296,40.217,108,81.0,3.0,30.0,29.0,1.0,154.0,1010A
116.3966,39.9821,108,94.0,3.0,44.0,25.0,1.0,169.0,1011A
116.184,39.9136,108,95.0,3.0,45.0,11.0,1.0,135.0,1012A
115.9718,40.4529,108,87.0,2.0,12.0,91.0,0.6,99.0,3281A
117.0709,40.1465,108,75.0,1.0,22.0,41.0,1.0,110.0,3417A
116.8336,40.4095,108,59.0,3.0,16.0,46.0,0.7,120.0,3418A
116.088,39.9726,108,73.0,3.0,46.0,16.0,1.0,126.0,3671A
116.1541,39.8204,108,91.0,3.0,49.0,14.0,1.0,122.0,3672A
116.6804,39.9081,108,166.0,3.0,40.0,16.0,1.3,188.0,3673A
115.9577,39.7603,108,104.0,3.0,61.0,25.0,1.0,139.0,3674A
116.4672,39.7733,108,138.0,1.0,46.0,11.0,1.2,186.0,3675A
115.986,40.4563,108,87.0,4.0,14.0,93.0,0.8,93.0,3694A
116.6151,40.3053,108,88.0,1.0,24.0,34.0,0.8,131.0,3695A
116.2545,39.8768,108,122.0,3.0,45.0,14.0,1.3,171.0,3696A
116.84,40.3844,108,67.0,4.0,21.0,41.0,0.7,122.0,3697A
116.3621,39.8784,109,116.0,2.0,53.0,20.0,1.1,159.0,1001A
116.2202,40.2915,109,75.0,3.0,27.0,42.0,1.1,134.0,1002A
116.4174,39.9289,109,135.0,1.0,54.0,18.0,1.4,149.0,1003A
116.4072,39.8863,109,141.0,1.0,62.0,17.0,1.5,175.0,1004A
116.462,39.9365,109,135.0,1.0,47.0,20.0,1.3,181.0,1005A
116.3392,39.9295,109,128.0,4.0,45.0,14.0,1.2,169.0,1006A
116.2878,39.9611,109,102.0,1.0,45.0,18.0,0.9,146.0,1007A
116.6636,40.135,109,149.0,2.0,46.0,29.0,2.1,194.0,1008A
116.6275,40.3275,109,94.0,3.0,27.0,42.0,0.8,140.0,1009A
116.2296,40.217,109,99.0,3.0,32.0,30.0,1.0,160.0,1010A
116.3966,39.9821,109,97.0,3.0,44.0,30.0,1.0,173.0,1011A
116.184,39.9136,109,79.0,1.0,49.0,14.0,1.0,130.0,1012A
115.9718,40.4529,109,104.0,2.0,12.0,113.0,0.7,127.0,3281A
117.0709,40.1465,109,94.0,1.0,25.0,49.0,1.2,131.0,3417A
116.8336,40.4095,109,72.0,3.0,18.0,56.0,0.8,127.0,3418A
116.088,39.9726,109,82.0,3.0,47.0,19.0,1.0,135.0,3671A
116.1541,39.8204,109,103.0,3.0,51.0,17.0,1.0,131.0,3672A
116.6804,39.9081,109,179.0,1.0,42.0,20.0,1.3,201.0,3673A
115.9577,39.7603,109,111.0,3.0,62.0,27.0,1.0,141.0,3674A
116.4672,39.7733,109,132.0,1.0,49.0,15.0,1.2,187.0,3675A
115.986,40.4563,109,104.0,4.0,14.0,113.0,0.9,115.0,3694A
116.6151,40.3053,109,96.0,1.0,27.0,40.0,0.9,139.0,3695A
116.2545,39.8768,109,116.0,3.0,45.0,18.0,1.3,177.0,3696A
116.84,40.3844,109,77.0,5.0,24.0,52.0,0.8,126.0,3697A
116.3621,39.8784,110,118.0,2.0,53.0,28.0,1.1,163.0,1001A
116.2202,40.2915,110,75.0,1.0,30.0,44.0,1.1,135.0,1002A
116.4174,39.9289,110,137.0,2.0,54.0,25.0,1.4,153.0,1003A
116.4072,39.8863,110,141.0,1.0,64.0,21.0,1.5,177.0,1004A
116.462,39.9365,110,132.0,1.0,49.0,22.0,1.3,182.0,1005A
116.3392,39.9295,110,128.0,4.0,47.0,20.0,1.2,172.0,1006A
116.2878,39.9611,110,101.0,1.0,49.0,17.0,1.0,145.0,1007A
116.6636,40.135,110,153.0,2.0,49.0,33.0,1.9,198.0,1008A
116.6275,40.3275,110,115.0,3.0,33.0,47.0,0.9,158.0,1009A
116.2296,40.217,110,111.0,3.0,38.0,28.0,1.1,165.0,1010A
116.3966,39.9821,110,109.0,3.0,46.0,33.0,1.0,179.0,1011A
116.184,39.9136,110,86.0,3.0,49.0,18.0,1.0,134.0,1012A
115.9718,40.4529,110,113.0,1.0,13.0,120.0,0.8,136.0,3281A
117.0709,40.1465,110,114.0,2.0,28.0,55.0,1.4,155.0,3417A
116.8336,40.4095,110,95.0,3.0,21.0,63.0,0.8,140.0,3418A
