,x,y,t,ELEV,DEWP,STP,z,dataset
400,119.9333333,47.1666666,12,997.0,-19.72,896.4,-14.61,test
401,116.9666666,45.5166666,12,840.0,-16.06,915.9,-9.83,test
402,101.0666666,41.95,12,941.0,-15.89,912.1,-10.22,train
403,102.3666666,41.3666666,12,960.0,-17.22,999.9,-8.5,test
404,104.5,40.75,12,1329.0,-18.72,868.8,-11.78,train
405,112.0,43.65,12,966.0,-15.67,902.2,-8.0,train
406,114.15,44.6166666,12,1183.0,-18.67,999.9,-13.17,test
407,110.1333333,42.5333333,12,1223.0,-16.06,874.0,-8.28,test
408,115.0,44.0166666,12,1147.7,-15.56,881.5,-10.28,test
409,106.3833333,41.45,12,1510.0,-18.33,847.2,-13.22,train
410,112.9,42.4,12,1152.0,-14.39,882.8,-5.78,test
411,108.5166666,41.5666666,12,1290.0,-16.28,870.0,-11.17,train
412,110.4333333,41.7,12,1377.0,-15.56,999.9,-8.17,test
413,114.0,41.9,12,1484.0,-16.33,847.7,-9.06,test
414,111.824103,40.851422,12,1083.86,-16.56,886.2,-9.06,test
415,113.0666666,41.0333333,12,1416.0,-17.22,999.9,-7.11,train
416,105.75,39.7833333,12,1143.0,-17.06,903.3,-10.94,train
417,107.4,40.7666666,12,1041.0,-16.33,898.6,-9.56,test
418,107.9833333,39.1,12,1381.0,-14.5,861.6,-6.78,train
419,109.9833333,39.8333333,12,1459.0,-14.61,852.0,-6.11,train
420,117.6,44.5833333,12,997.0,-15.28,897.8,-6.61,test
421,120.9,44.5666666,12,266.0,-20.11,987.7,-11.28,test
422,119.4,43.9833333,12,485.0,-18.78,960.7,-10.67,train
423,116.1166666,43.95,12,1004.0,-15.78,898.3,-7.39,test
424,118.0333333,43.6333333,12,825.4,-19.44,999.9,-7.89,train
425,122.2666666,43.6,12,180.0,-11.72,1000.0,-7.0,train
426,116.4666666,42.1833333,12,1247.0,-18.33,874.1,-9.61,train
427,118.8333333,42.3,12,567.0,-18.5,940.8,-4.06,train
428,120.7,42.3333333,12,401.0,-15.67,972.9,-5.78,test
429,121.7,50.45,13,733.0,-32.67,926.4,-28.94,train
430,123.7166666,49.2,13,288.0,-26.5,981.5,-22.61,train
431,116.8166666,48.6833333,13,556.7,-22.28,950.2,-18.06,train
432,121.9166666,48.7666666,13,739.0,-21.17,925.5,-16.11,train
433,119.9333333,47.1666666,13,997.0,-24.94,897.6,-21.5,train
434,116.9666666,45.5166666,13,840.0,-19.44,920.1,-15.33,train
435,101.0666666,41.95,13,941.0,-14.94,909.9,-9.94,test
436,102.3666666,41.3666666,13,960.0,-16.89,999.9,-7.94,train
437,104.5,40.75,13,1329.0,-16.67,867.1,-9.5,train
438,112.0,43.65,13,966.0,-17.11,906.8,-12.44,train
439,114.15,44.6166666,13,1183.0,-20.0,999.9,-16.06,test
440,110.1333333,42.5333333,13,1223.0,-17.44,877.3,-10.39,train
441,115.0,44.0166666,13,1147.7,-19.44,884.8,-16.06,train
442,106.3833333,41.45,13,1510.0,-16.11,846.4,-8.22,test
443,112.9,42.4,13,1152.0,-16.78,886.3,-11.22,train
444,108.5166666,41.5666666,13,1290.0,-15.89,871.6,-9.72,test
445,110.4333333,41.7,13,1377.0,-17.56,999.9,-9.39,train
446,114.0,41.9,13,1484.0,-17.39,848.9,-14.06,train
447,111.824103,40.851422,13,1083.86,-16.56,887.7,-9.33,train
448,113.0666666,41.0333333,13,1416.0,-19.33,999.9,-9.89,train
449,105.75,39.7833333,13,1143.0,-16.11,901.0,-8.83,train
450,107.4,40.7666666,13,1041.0,-16.28,899.3,-7.0,train
451,107.9833333,39.1,13,1381.0,-14.94,861.9,-5.28,test
452,109.9833333,39.8333333,13,1459.0,-17.28,853.3,-5.61,train
453,117.6,44.5833333,13,997.0,-20.61,900.7,-17.72,test
454,120.9,44.5666666,13,266.0,-18.89,986.2,-8.28,train
455,119.4,43.9833333,13,485.0,-19.28,960.2,-8.83,train
456,116.1166666,43.95,13,1004.0,-19.39,901.5,-15.83,test
457,118.0333333,43.6333333,13,825.4,-20.5,999.9,-11.72,train
458,122.2666666,43.6,13,180.0,-14.0,996.9,-5.0,test
459,116.4666666,42.1833333,13,1247.0,-17.56,874.9,-13.39,train
460,118.8333333,42.3,13,567.0,-18.28,940.7,-7.0,train
461,120.7,42.3333333,13,401.0,-15.72,970.5,-3.56,test
462,121.7,50.45,14,733.0,-35.78,927.6,-31.78,train
463,123.7166666,49.2,14,288.0,-31.0,984.0,-26.72,test
464,116.8166666,48.6833333,14,556.7,-27.39,948.4,-24.17,test
465,121.9166666,48.7666666,14,739.0,-24.39,927.0,-19.39,train
466,119.9333333,47.1666666,14,997.0,-22.61,896.3,-19.11,train
467,116.9666666,45.5166666,14,840.0,-17.89,915.8,-14.78,train
468,101.0666666,41.95,14,941.0,-19.06,911.4,-10.83,test
469,102.3666666,41.3666666,14,960.0,-19.67,999.9,-9.72,train
470,104.5,40.75,14,1329.0,-16.72,869.0,-9.06,train
471,112.0,43.65,14,966.0,-17.17,903.0,-11.61,test
472,114.15,44.6166666,14,1183.0,-20.39,999.9,-17.39,test
473,110.1333333,42.5333333,14,1223.0,-17.72,874.7,-10.0,test
474,115.0,44.0166666,14,1147.7,-17.89,880.5,-14.22,train
475,106.3833333,41.45,14,1510.0,-19.0,846.6,-12.61,test
476,112.9,42.4,14,1152.0,-16.0,882.9,-8.5,train
477,108.5166666,41.5666666,14,1290.0,-17.83,869.8,-9.83,train
478,110.4333333,41.7,14,1377.0,-17.11,999.9,-8.89,test
479,114.0,41.9,14,1484.0,-16.61,846.4,-10.83,train
480,111.824103,40.851422,14,1083.86,-17.22,885.5,-7.39,test
481,113.0666666,41.0333333,14,1416.0,-19.17,999.9,-8.33,test
482,105.75,39.7833333,14,1143.0,-16.44,902.6,-8.39,train
483,107.4,40.7666666,14,1041.0,-18.61,898.8,-9.17,train
484,107.9833333,39.1,14,1381.0,-16.06,862.0,-7.44,train
485,109.9833333,39.8333333,14,1459.0,-17.67,852.1,-6.89,test
486,117.6,44.5833333,14,997.0,-17.06,896.6,-13.44,train
487,120.9,44.5666666,14,266.0,-19.67,986.3,-8.11,train
488,119.4,43.9833333,14,485.0,-18.78,958.8,-10.61,train
489,116.1166666,43.95,14,1004.0,-16.17,897.1,-12.06,train
490,118.0333333,43.6333333,14,825.4,-20.28,999.9,-12.56,train
491,122.2666666,43.6,14,180.0,-17.94,997.7,-7.89,train
492,116.4666666,42.1833333,14,1247.0,-16.61,872.1,-10.78,train
493,118.8333333,42.3,14,567.0,-17.39,939.1,-7.89,test
494,120.7,42.3333333,14,401.0,-17.89,970.9,-5.56,train
495,121.7,50.45,15,733.0,-30.67,923.1,-27.0,train
496,123.7166666,49.2,15,288.0,-27.78,980.4,-23.5,test
497,116.8166666,48.6833333,15,556.7,-25.22,943.0,-22.0,test
498,121.9166666,48.7666666,15,739.0,-22.0,922.5,-17.89,train
499,119.9333333,47.1666666,15,997.0,-19.94,892.0,-15.22,test
500,116.9666666,45.5166666,15,840.0,-20.11,912.3,-16.0,test
501,101.0666666,41.95,15,941.0,-18.22,907.4,-11.61,test
502,102.3666666,41.3666666,15,960.0,-19.33,999.9,-10.5,train
503,104.5,40.75,15,1329.0,-15.83,862.2,-6.67,train
504,112.0,43.65,15,966.0,-19.72,898.8,-11.89,train
505,114.15,44.6166666,15,1183.0,-21.28,999.9,-17.89,train
506,110.1333333,42.5333333,15,1223.0,-20.56,869.6,-9.78,train
507,115.0,44.0166666,15,1147.7,-17.5,877.2,-13.83,train
508,106.3833333,41.45,15,1510.0,-17.0,840.9,-9.83,train
509,112.9,42.4,15,1152.0,-18.28,878.5,-7.5,test
510,108.5166666,41.5666666,15,1290.0,-17.22,864.6,-9.94,train
511,110.4333333,41.7,15,1377.0,-19.78,999.9,-8.17,train
512,114.0,41.9,15,1484.0,-18.22,842.6,-10.22,train
513,111.824103,40.851422,15,1083.86,-18.06,880.8,-7.83,train
514,113.0666666,41.0333333,15,1416.0,-19.83,999.9,-7.72,test
515,105.75,39.7833333,15,1143.0,-15.78,895.9,-7.83,test
516,107.4,40.7666666,15,1041.0,-17.0,892.5,-7.56,test
517,107.9833333,39.1,15,1381.0,-16.17,854.7,-3.72,train
518,109.9833333,39.8333333,15,1459.0,-17.5,846.1,-6.5,train
519,117.6,44.5833333,15,997.0,-18.44,893.7,-12.72,train
520,120.9,44.5666666,15,266.0,-17.17,982.9,-9.0,test
521,119.4,43.9833333,15,485.0,-19.83,955.4,-8.61,train
522,116.1166666,43.95,15,1004.0,-16.39,894.0,-11.39,test
523,118.0333333,43.6333333,15,825.4,-20.56,999.9,-8.5,train
524,122.2666666,43.6,15,180.0,-14.11,994.4,-8.78,train
525,116.4666666,42.1833333,15,1247.0,-17.0,869.0,-9.61,test
526,118.8333333,42.3,15,567.0,-19.78,935.5,-5.33,train
527,120.7,42.3333333,15,401.0,-18.17,966.9,-6.0,train
528,121.7,50.45,16,733.0,-33.0,922.9,-28.72,train
529,123.7166666,49.2,16,288.0,-26.78,978.0,-22.72,test
530,116.8166666,48.6833333,16,556.7,-26.56,946.0,-22.67,train
531,121.9166666,48.7666666,16,739.0,-24.56,922.6,-19.28,test
532,119.9333333,47.1666666,16,997.0,-29.56,894.4,-25.5,test
533,116.9666666,45.5166666,16,840.0,-23.06,916.1,-18.39,test
534,101.0666666,41.95,16,941.0,-20.56,913.6,-11.67,train
535,102.3666666,41.3666666,16,960.0,-20.11,999.9,-10.28,train
536,104.5,40.75,16,1329.0,-17.78,869.7,-11.39,train
537,112.0,43.65,16,966.0,-23.0,904.5,-13.22,test
538,114.15,44.6166666,16,1183.0,-24.22,999.9,-19.28,train
539,110.1333333,42.5333333,16,1223.0,-22.06,876.0,-12.11,test
540,115.0,44.0166666,16,1147.7,-22.89,882.1,-17.5,train
541,106.3833333,41.45,16,1510.0,-21.5,848.1,-15.33,test
542,112.9,42.4,16,1152.0,-20.78,884.9,-11.89,train
543,108.5166666,41.5666666,16,1290.0,-20.11,870.8,-11.56,train
544,110.4333333,41.7,16,1377.0,-20.56,999.9,-12.11,train
545,114.0,41.9,16,1484.0,-21.56,847.6,-14.33,test
546,111.824103,40.851422,16,1083.86,-19.39,886.4,-10.44,test
547,113.0666666,41.0333333,16,1416.0,-22.06,999.9,-10.11,test
548,105.75,39.7833333,16,1143.0,-16.94,903.7,-8.5,test
549,107.4,40.7666666,16,1041.0,-20.11,899.9,-8.5,train
550,107.9833333,39.1,16,1381.0,-18.44,862.9,-9.22,train
551,109.9833333,39.8333333,16,1459.0,-19.11,853.0,-8.89,train
552,117.6,44.5833333,16,997.0,-22.28,897.2,-15.78,train
553,120.9,44.5666666,16,266.0,-20.94,985.1,-11.22,test
554,119.4,43.9833333,16,485.0,-22.67,958.0,-11.06,train
555,116.1166666,43.95,16,1004.0,-22.28,899.0,-15.17,test
556,118.0333333,43.6333333,16,825.4,-23.83,999.9,-11.39,train
557,122.2666666,43.6,16,180.0,-19.11,996.1,-8.39,train
558,116.4666666,42.1833333,16,1247.0,-21.5,873.2,-14.5,train
559,118.8333333,42.3,16,567.0,-24.17,939.0,-8.17,train
560,120.7,42.3333333,16,401.0,-22.67,969.2,-6.94,train
561,121.7,50.45,17,733.0,-30.89,923.8,-26.78,test
562,123.7166666,49.2,17,288.0,-28.06,981.7,-23.5,train
563,116.8166666,48.6833333,17,556.7,-26.61,944.3,-22.56,train
564,121.9166666,48.7666666,17,739.0,-24.94,924.1,-19.56,train
565,119.9333333,47.1666666,17,997.0,-27.44,894.7,-21.78,train
566,116.9666666,45.5166666,17,840.0,-20.5,915.6,-15.56,train
567,101.0666666,41.95,17,941.0,-19.83,916.3,-10.83,train
568,102.3666666,41.3666666,17,960.0,-20.22,999.9,-8.39,train
569,104.5,40.75,17,1329.0,-19.72,872.3,-9.67,test
570,112.0,43.65,17,966.0,-21.61,905.1,-10.44,train
571,114.15,44.6166666,17,1183.0,-21.94,999.9,-16.72,train
572,110.1333333,42.5333333,17,1223.0,-21.17,877.6,-10.11,test
573,115.0,44.0166666,17,1147.7,-21.22,882.6,-14.89,test
574,106.3833333,41.45,17,1510.0,-19.78,850.3,-13.0,train
575,112.9,42.4,17,1152.0,-19.17,885.7,-9.06,test
576,108.5166666,41.5666666,17,1290.0,-19.5,872.9,-10.0,train
577,110.4333333,41.7,17,1377.0,-19.78,999.9,-9.72,test
578,114.0,41.9,17,1484.0,-19.44,849.0,-11.33,train
579,111.824103,40.851422,17,1083.86,-19.56,888.7,-10.72,train
580,113.0666666,41.0333333,17,1416.0,-20.5,999.9,-9.06,test
581,105.75,39.7833333,17,1143.0,-16.33,905.9,-7.17,train
582,107.4,40.7666666,17,1041.0,-19.39,901.6,-6.11,train
583,107.9833333,39.1,17,1381.0,-17.89,865.3,-7.5,test
584,109.9833333,39.8333333,17,1459.0,-19.61,855.2,-5.56,train
585,117.6,44.5833333,17,997.0,-20.11,897.9,-12.83,train
586,120.9,44.5666666,17,266.0,-22.17,986.2,-10.61,train
587,119.4,43.9833333,17,485.0,-22.0,959.0,-9.06,train
588,116.1166666,43.95,17,1004.0,-20.28,899.6,-12.39,test
589,118.0333333,43.6333333,17,825.4,-22.06,999.9,-7.28,test
590,122.2666666,43.6,17,180.0,-19.39,997.9,-8.44,test
591,116.4666666,42.1833333,17,1247.0,-19.5,874.9,-10.78,train
592,118.8333333,42.3,17,567.0,-20.61,940.7,-4.72,train
593,120.7,42.3333333,17,401.0,-23.5,971.4,-5.56,train
594,121.7,50.45,18,733.0,-32.61,922.4,-27.78,train
595,123.7166666,49.2,18,288.0,-29.28,978.8,-21.11,test
596,116.8166666,48.6833333,18,556.7,-29.22,950.8,-22.72,train
597,121.9166666,48.7666666,18,739.0,-28.89,923.3,-21.39,train
598,119.9333333,47.1666666,18,997.0,-30.44,896.5,-25.72,test
599,116.9666666,45.5166666,18,840.0,-24.89,920.0,-18.94,train
600,101.0666666,41.95,18,941.0,-18.78,913.6,-8.94,test
601,102.3666666,41.3666666,18,960.0,-18.89,999.9,-6.06,train
602,104.5,40.75,18,1329.0,-17.72,870.7,-9.11,test
603,112.0,43.65,18,966.0,-22.44,907.7,-13.83,test
604,114.15,44.6166666,18,1183.0,-24.89,999.9,-19.28,test
605,110.1333333,42.5333333,18,1223.0,-22.61,878.7,-12.33,test
606,115.0,44.0166666,18,1147.7,-23.22,884.9,-18.5,train
607,106.3833333,41.45,18,1510.0,-19.22,848.9,-11.89,test
608,112.9,42.4,18,1152.0,-20.61,887.1,-11.33,test
609,108.5166666,41.5666666,18,1290.0,-18.33,872.5,-10.11,test
610,110.4333333,41.7,18,1377.0,-20.17,999.9,-10.72,train
611,114.0,41.9,18,1484.0,-20.44,849.5,-13.61,train
612,111.824103,40.851422,18,1083.86,-18.83,888.4,-9.89,train
613,113.0666666,41.0333333,18,1416.0,-20.89,999.9,-10.5,test
614,105.75,39.7833333,18,1143.0,-17.94,904.1,-5.61,test
615,107.4,40.7666666,18,1041.0,-19.22,900.8,-5.83,train
616,107.9833333,39.1,18,1381.0,-19.61,864.2,-6.0,train
617,109.9833333,39.8333333,18,1459.0,-19.78,854.5,-6.0,train
618,117.6,44.5833333,18,997.0,-23.83,900.2,-17.39,train
619,120.9,44.5666666,18,266.0,-22.06,988.1,-9.5,train
620,119.4,43.9833333,18,485.0,-22.83,960.6,-8.5,test
621,116.1166666,43.95,18,1004.0,-22.0,901.4,-16.83,test
622,118.0333333,43.6333333,18,825.4,-23.78,999.9,-11.28,train
623,122.2666666,43.6,18,180.0,-20.0,998.7,-7.17,train
624,116.4666666,42.1833333,18,1247.0,-20.28,874.9,-12.89,test
625,118.8333333,42.3,18,567.0,-20.28,941.2,-6.56,test
626,120.7,42.3333333,18,401.0,-22.17,971.7,-3.5,train
627,121.7,50.45,19,733.0,-37.67,930.6,-32.67,test
628,123.7166666,49.2,19,288.0,-32.39,985.1,-24.5,train
629,116.8166666,48.6833333,19,556.7,-32.89,957.7,-27.5,train
630,121.9166666,48.7666666,19,739.0,-33.39,929.7,-27.39,train
631,119.9333333,47.1666666,19,997.0,-38.06,902.4,-33.22,train
632,116.9666666,45.5166666,19,840.0,-31.5,924.3,-25.83,train
633,101.0666666,41.95,19,941.0,-13.5,911.8,-4.28,test
634,102.3666666,41.3666666,19,960.0,-14.06,999.9,-2.94,test
635,104.5,40.75,19,1329.0,-13.72,868.9,-4.28,test
636,112.0,43.65,19,966.0,-24.67,907.4,-15.94,train
637,114.15,44.6166666,19,1183.0,-28.06,999.9,-20.33,train
638,110.1333333,42.5333333,19,1223.0,-21.22,876.4,-12.17,test
639,115.0,44.0166666,19,1147.7,-27.89,886.3,-19.61,test
640,106.3833333,41.45,19,1510.0,-16.06,847.1,-10.33,train
641,112.9,42.4,19,1152.0,-20.5,885.2,-12.44,test
642,108.5166666,41.5666666,19,1290.0,-18.11,870.0,-9.11,train
643,110.4333333,41.7,19,1377.0,-19.78,999.9,-10.28,test
644,114.0,41.9,19,1484.0,-19.89,847.8,-13.39,train
645,111.824103,40.851422,19,1083.86,-18.5,885.7,-8.33,train
646,113.0666666,41.0333333,19,1416.0,-20.67,999.9,-9.44,train
647,105.75,39.7833333,19,1143.0,-14.39,902.6,-2.89,test
648,107.4,40.7666666,19,1041.0,-16.17,898.1,-3.83,test
649,107.9833333,39.1,19,1381.0,-15.33,862.0,-4.17,test
650,109.9833333,39.8333333,19,1459.0,-16.33,852.2,-3.72,test
651,117.6,44.5833333,19,997.0,-32.06,904.6,-25.67,test
652,120.9,44.5666666,19,266.0,-30.39,995.2,-16.22,train
653,119.4,43.9833333,19,485.0,-30.83,967.0,-15.22,test
654,116.1166666,43.95,19,1004.0,-28.0,904.0,-21.28,train
655,118.0333333,43.6333333,19,825.4,-31.94,999.9,-18.11,test
656,122.2666666,43.6,19,180.0,-28.78,1006.1,-14.0,train
657,116.4666666,42.1833333,19,1247.0,-22.83,874.6,-15.78,train
658,118.8333333,42.3,19,567.0,-21.89,945.3,-12.11,test
659,120.7,42.3333333,19,401.0,-30.11,977.3,-11.28,train
660,121.7,50.45,20,733.0,-41.89,930.5,-36.94,train
661,123.7166666,49.2,20,288.0,-35.67,986.9,-28.22,train
662,116.8166666,48.6833333,20,556.7,-34.5,958.7,-28.78,train
663,121.9166666,48.7666666,20,739.0,-35.0,930.5,-29.17,train
664,119.9333333,47.1666666,20,997.0,-38.94,902.3,-34.33,train
665,116.9666666,45.5166666,20,840.0,-32.39,925.1,-28.28,train
666,101.0666666,41.95,20,941.0,-16.06,910.8,-7.06,test
667,102.3666666,41.3666666,20,960.0,-14.0,999.9,-6.5,train
668,104.5,40.75,20,1329.0,-13.44,867.2,-8.0,train
669,112.0,43.65,20,966.0,-27.83,909.6,-20.61,train
670,114.15,44.6166666,20,1183.0,-29.61,999.9,-23.94,train
671,110.1333333,42.5333333,20,1223.0,-24.33,878.5,-17.17,test
672,115.0,44.0166666,20,1147.7,-29.28,886.1,-23.56,train
673,106.3833333,41.45,20,1510.0,-18.44,846.2,-15.06,train
674,112.9,42.4,20,1152.0,-23.22,886.6,-16.94,train
675,108.5166666,41.5666666,20,1290.0,-19.56,870.0,-12.67,test
676,110.4333333,41.7,20,1377.0,-21.61,999.9,-15.33,test
677,114.0,41.9,20,1484.0,-21.83,847.4,-17.11,test
678,111.824103,40.851422,20,1083.86,-17.67,884.6,-10.39,train
679,113.0666666,41.0333333,20,1416.0,-19.67,999.9,-12.39,test
680,105.75,39.7833333,20,1143.0,-12.11,900.4,-3.67,train
681,107.4,40.7666666,20,1041.0,-16.33,897.8,-5.72,train
682,107.9833333,39.1,20,1381.0,-12.22,860.1,-5.5,test
683,109.9833333,39.8333333,20,1459.0,-11.61,850.3,-7.0,train
684,117.6,44.5833333,20,997.0,-32.94,904.3,-28.28,train
685,120.9,44.5666666,20,266.0,-31.83,995.2,-17.56,test
686,119.4,43.9833333,20,485.0,-29.67,967.2,-18.28,train
687,116.1166666,43.95,20,1004.0,-29.89,903.7,-24.44,test
688,118.0333333,43.6333333,20,825.4,-31.11,999.9,-20.67,train
689,122.2666666,43.6,20,180.0,-30.28,1006.5,-17.11,train
690,116.4666666,42.1833333,20,1247.0,-22.22,873.7,-16.72,test
691,118.8333333,42.3,20,567.0,-23.78,944.2,-14.78,test
692,120.7,42.3333333,20,401.0,-32.17,977.1,-15.94,test
693,121.7,50.45,21,733.0,-42.06,926.4,-37.22,train
694,123.7166666,49.2,21,288.0,-37.61,983.2,-30.78,train
695,116.8166666,48.6833333,21,556.7,-34.39,953.5,-28.83,train
696,121.9166666,48.7666666,21,739.0,-37.39,926.1,-31.17,train
697,119.9333333,47.1666666,21,997.0,-41.11,897.4,-36.44,train
698,116.9666666,45.5166666,21,840.0,-34.78,921.5,-29.5,train
699,101.0666666,41.95,21,941.0,-27.72,916.4,-15.89,test
700,102.3666666,41.3666666,21,960.0,-27.83,999.9,-17.17,train
701,104.5,40.75,21,1329.0,-24.67,870.8,-19.06,test
702,112.0,43.65,21,966.0,-33.56,911.7,-25.06,test
703,114.15,44.6166666,21,1183.0,-34.61,999.9,-29.17,test
704,110.1333333,42.5333333,21,1223.0,-35.17,882.2,-25.11,train
705,115.0,44.0166666,21,1147.7,-33.22,885.5,-27.94,test
706,106.3833333,41.45,21,1510.0,-29.67,850.0,-23.39,train
707,112.9,42.4,21,1152.0,-32.78,889.2,-24.11,train
708,108.5166666,41.5666666,21,1290.0,-32.0,875.2,-22.94,train
709,110.4333333,41.7,21,1377.0,-31.78,999.9,-22.89,test
710,114.0,41.9,21,1484.0,-32.11,848.2,-25.72,train
711,111.824103,40.851422,21,1083.86,-30.28,889.2,-19.22,test
712,113.0666666,41.0333333,21,1416.0,-31.39,999.9,-20.78,train
713,105.75,39.7833333,21,1143.0,-22.5,904.9,-13.94,train
714,107.4,40.7666666,21,1041.0,-28.78,904.4,-16.89,train
715,107.9833333,39.1,21,1381.0,-22.28,862.6,-15.67,test
716,109.9833333,39.8333333,21,1459.0,-24.83,853.1,-18.33,train
717,117.6,44.5833333,21,997.0,-34.39,901.1,-29.22,test
718,120.9,44.5666666,21,266.0,-34.61,991.8,-21.61,train
719,119.4,43.9833333,21,485.0,-33.5,964.1,-20.94,test
720,116.1166666,43.95,21,1004.0,-32.83,902.7,-26.5,train
721,118.0333333,43.6333333,21,825.4,-34.17,999.9,-22.89,test
722,122.2666666,43.6,21,180.0,-33.39,1002.9,-20.22,train
723,116.4666666,42.1833333,21,1247.0,-30.67,874.1,-24.72,test
724,118.8333333,42.3,21,567.0,-30.33,943.1,-19.78,train
725,120.7,42.3333333,21,401.0,-34.33,975.0,-18.5,train
726,121.7,50.45,22,733.0,-41.89,928.6,-37.0,train
727,123.7166666,49.2,22,288.0,-39.94,985.9,-33.83,test
728,116.8166666,48.6833333,22,556.7,-35.72,955.0,-30.44,train
729,121.9166666,48.7666666,22,739.0,-38.28,927.4,-32.0,train
730,119.9333333,47.1666666,22,997.0,-42.67,898.1,-38.06,train
731,116.9666666,45.5166666,22,840.0,-35.0,922.5,-29.94,train
732,101.0666666,41.95,22,941.0,-29.94,915.9,-16.17,train
733,102.3666666,41.3666666,22,960.0,-31.56,999.9,-17.78,test
734,104.5,40.75,22,1329.0,-26.5,870.5,-17.22,train
735,112.0,43.65,22,966.0,-33.44,911.5,-23.5,train
736,114.15,44.6166666,22,1183.0,-32.83,999.9,-27.39,train
737,110.1333333,42.5333333,22,1223.0,-36.44,882.0,-22.5,train
738,115.0,44.0166666,22,1147.7,-32.72,886.4,-27.0,train
739,106.3833333,41.45,22,1510.0,-29.06,849.4,-21.22,train
740,112.9,42.4,22,1152.0,-33.44,889.8,-22.5,train
741,108.5166666,41.5666666,22,1290.0,-32.22,875.4,-21.17,test
742,110.4333333,41.7,22,1377.0,-34.22,999.9,-21.72,train
743,114.0,41.9,22,1484.0,-32.78,849.5,-24.06,test
744,111.824103,40.851422,22,1083.86,-32.0,891.3,-21.0,train
745,113.0666666,41.0333333,22,1416.0,-33.72,999.9,-20.89,test
746,105.75,39.7833333,22,1143.0,-29.61,906.0,-16.61,train
747,107.4,40.7666666,22,1041.0,-32.06,905.1,-17.78,train
748,107.9833333,39.1,22,1381.0,-28.39,864.2,-17.0,test
749,109.9833333,39.8333333,22,1459.0,-31.11,855.2,-17.94,train
750,117.6,44.5833333,22,997.0,-33.89,902.1,-28.44,test
751,120.9,44.5666666,22,266.0,-35.39,993.6,-22.56,test
752,119.4,43.9833333,22,485.0,-34.39,965.7,-21.89,train
753,116.1166666,43.95,22,1004.0,-33.06,903.6,-25.78,test
754,118.0333333,43.6333333,22,825.4,-35.11,999.9,-23.78,train
755,122.2666666,43.6,22,180.0,-35.0,1004.9,-22.0,train
756,116.4666666,42.1833333,22,1247.0,-32.17,875.8,-24.67,train
757,118.8333333,42.3,22,567.0,-31.72,944.5,-19.56,train
758,120.7,42.3333333,22,401.0,-35.33,977.0,-19.78,test
759,121.7,50.45,23,733.0,-44.11,936.5,-38.89,test
760,123.7166666,49.2,23,288.0,-39.89,995.0,-34.22,test
761,116.8166666,48.6833333,23,556.7,-33.56,961.6,-28.89,test
762,121.9166666,48.7666666,23,739.0,-37.5,935.4,-31.56,train
763,119.9333333,47.1666666,23,997.0,-41.72,904.7,-37.28,test
764,116.9666666,45.5166666,23,840.0,-33.78,928.7,-29.0,train
765,101.0666666,41.95,23,941.0,-29.33,917.2,-13.17,test
766,102.3666666,41.3666666,23,960.0,-32.5,999.9,-15.56,train
767,104.5,40.75,23,1329.0,-24.72,871.0,-14.61,test
768,112.0,43.65,23,966.0,-32.0,915.5,-22.94,train
769,114.15,44.6166666,23,1183.0,-32.17,999.9,-26.56,train
770,110.1333333,42.5333333,23,1223.0,-33.22,884.7,-20.56,test
771,115.0,44.0166666,23,1147.7,-31.61,891.0,-26.17,train
772,106.3833333,41.45,23,1510.0,-25.5,850.8,-18.44,test
773,112.9,42.4,23,1152.0,-31.61,893.0,-20.78,train
774,108.5166666,41.5666666,23,1290.0,-30.22,876.8,-17.67,test
775,110.4333333,41.7,23,1377.0,-32.22,999.9,-19.94,train
776,114.0,41.9,23,1484.0,-30.56,853.1,-22.11,test
777,111.824103,40.851422,23,1083.86,-29.78,892.3,-16.06,train
778,113.0666666,41.0333333,23,1416.0,-31.67,999.9,-18.72,train
779,105.75,39.7833333,23,1143.0,-27.39,906.1,-13.44,test
780,107.4,40.7666666,23,1041.0,-30.28,905.3,-14.17,train
